total_num_hired,total_num_left,total_num_promoted,org_saturation_day,vp_team_size_skew,director_team_size_skew,manager_team_size_skew,mean_days_between_hires,mean_days_between_promotions,mean_days_between_leavings,seed,weight_employed,weight_promoted,weight_change,weight_left,min_employees_for_leaving,min_events_per_week,max_events_per_day,max_events_per_type
144,45,95,172,1.667,1.2,1.533,2.45,3.57,8.09,3,4,3,2,1,10,2,7,3
162,62,87,141,1.667,1.5,1.333,2.15,3.87,5.43,4,4,3,2,1,10,2,7,3
147,47,82,125,1.667,2.0,1.7,2.47,4.27,7.5,5,4,3,2,1,10,2,7,3
164,64,98,165,0.833,3.6,1.643,2.23,3.62,5.57,6,4,3,2,1,10,2,7,3
145,45,94,182,1.667,6.4,0.956,2.53,3.7,7.52,7,4,3,2,1,10,2,7,3
151,52,87,180,0.833,1.4,1.385,2.43,4.05,6.9,8,4,3,2,1,10,2,7,3
145,45,105,213,0.833,4.0,1.733,2.51,3.22,7.86,9,4,3,2,1,10,2,7,3
148,48,85,150,1.667,1.7,1.356,2.35,4.04,6.94,10,4,3,2,1,10,2,7,3
148,48,96,137,1.111,1.7,1.867,2.45,3.71,7.0,11,4,3,2,1,10,2,7,3
147,48,88,142,0.833,1.6,0.978,2.49,3.82,6.85,12,4,3,2,1,10,2,7,3
154,54,111,199,0.833,1.067,1.933,2.37,3.04,6.64,13,4,3,2,1,10,2,7,3
153,53,84,170,1.667,2.1,1.833,2.34,4.11,6.54,14,4,3,2,1,10,2,7,3
157,58,107,191,1.667,3.2,1.5,2.3,3.29,6.26,15,4,3,2,1,10,2,7,3
162,62,101,193,0.667,0.0,1.6,2.2,3.37,5.61,16,4,3,2,1,10,2,7,3
154,54,77,180,3.333,1.4,1.167,2.37,4.29,6.68,17,4,3,2,1,10,2,7,3
145,46,78,158,1.111,2.1,1.667,2.48,4.55,7.51,18,4,3,2,1,10,2,7,3
151,52,92,151,1.111,2.0,1.767,2.41,3.8,6.86,19,4,3,2,1,10,2,7,3
142,42,97,191,1.667,1.9,1.567,2.58,3.65,8.61,0,4,3,2,1,10,2,8,2
147,47,86,162,1.111,1.2,1.967,2.48,4.01,7.72,1,4,3,2,1,10,2,8,2
138,38,88,145,1.667,1.333,1.633,2.61,3.87,9.16,2,4,3,2,1,10,2,8,2
157,57,98,155,3.333,2.2,2.0,2.33,3.54,6.2,3,4,3,2,1,10,2,8,2
149,49,110,222,3.333,3.8,1.156,2.36,2.72,7.02,4,4,3,2,1,10,2,8,2
150,50,93,143,0.833,3.4,1.1,2.43,3.79,7.18,5,4,3,2,1,10,2,8,2
140,40,86,129,0.833,2.2,1.667,2.62,3.99,8.74,6,4,3,2,1,10,2,8,2
133,33,76,157,0.833,3.0,1.311,2.76,4.45,10.59,7,4,3,2,1,10,2,8,2
149,49,99,179,1.111,1.533,3.8,2.45,3.47,7.12,8,4,3,2,1,10,2,8,2
149,49,100,177,1.667,1.467,1.633,2.45,3.46,6.94,9,4,3,2,1,10,2,8,2
141,41,86,164,1.111,3.2,1.378,2.56,4.02,8.57,10,4,3,2,1,10,2,8,2
166,66,96,162,1.667,0.0,1.933,2.19,3.62,5.31,11,4,3,2,1,10,2,8,2
158,59,104,151,3.333,1.45,1.333,2.32,3.39,5.91,12,4,3,2,1,10,2,8,2
141,41,103,195,1.111,1.2,3.067,2.55,3.06,8.43,13,4,3,2,1,10,2,8,2
151,51,93,186,3.333,2.4,1.667,2.38,3.64,6.94,14,4,3,2,1,10,2,8,2
150,50,94,183,1.667,0.0,0.867,2.44,3.57,7.22,15,4,3,2,1,10,2,8,2
148,48,94,160,0.833,2.7,1.533,2.45,3.71,7.38,16,4,3,2,1,10,2,8,2
139,39,95,165,1.667,1.533,0.711,2.51,3.59,8.21,17,4,3,2,1,10,2,8,2
164,64,109,140,3.333,4.1,2.4,2.23,3.22,5.46,18,4,3,2,1,10,2,8,2
152,52,83,160,3.333,1.267,1.833,2.41,4.01,6.96,19,4,3,2,1,10,2,8,2
150,50,91,155,1.111,1.9,1.967,2.28,3.66,6.67,0,4,3,2,1,10,2,8,3
153,53,85,208,1.667,1.7,1.111,2.39,4.15,6.42,1,4,3,2,1,10,2,8,3
142,42,100,198,1.667,1.04,1.667,2.57,2.97,8.05,2,4,3,2,1,10,2,8,3
147,47,94,202,1.667,1.2,1.222,2.48,3.71,7.67,3,4,3,2,1,10,2,8,3
164,64,104,205,1.667,1.0,1.7,2.23,3.39,5.68,4,4,3,2,1,10,2,8,3
152,52,104,217,3.333,1.4,1.156,2.37,3.31,6.78,5,4,3,2,1,10,2,8,3
159,59,95,145,1.111,1.4,1.467,2.3,3.64,5.95,6,4,3,2,1,10,2,8,3
138,38,88,187,0.833,1.7,1.867,2.66,4.05,9.68,7,4,3,2,1,10,2,8,3
155,55,94,148,1.111,1.333,2.733,2.34,3.73,6.31,8,4,3,2,1,10,2,8,3
144,44,104,166,1.111,1.0,1.667,2.51,3.41,8.14,9,4,3,2,1,10,2,8,3
136,36,64,158,0.833,1.133,1.733,2.68,5.25,9.97,10,4,3,2,1,10,2,8,3
157,57,79,127,3.333,4.7,1.0,2.33,4.14,6.04,11,4,3,2,1,10,2,8,3
149,49,95,170,1.667,1.45,0.844,2.45,3.62,7.27,12,4,3,2,1,10,2,8,3
145,45,98,185,0.833,2.0,1.833,2.52,3.46,7.98,13,4,3,2,1,10,2,8,3
138,39,87,160,0.667,2.6,2.133,2.66,3.92,9.13,14,4,3,2,1,10,2,8,3
147,47,88,159,1.111,1.9,1.967,2.45,3.94,7.22,15,4,3,2,1,10,2,8,3
148,48,92,198,1.111,2.3,1.667,2.44,3.37,7.4,16,4,3,2,1,10,2,8,3
141,41,96,161,1.111,1.333,3.267,2.6,3.74,8.93,17,4,3,2,1,10,2,8,3
141,41,81,164,1.111,1.7,1.867,2.59,3.89,8.4,18,4,3,2,1,10,2,8,3
145,45,102,215,1.111,2.1,1.133,2.5,3.24,7.59,19,4,3,2,1,10,2,8,3
144,45,64,135,1.111,1.5,1.222,2.54,5.56,7.73,0,4,3,2,1,20,1,6,2
142,42,68,169,1.667,3.4,1.333,2.55,4.94,7.9,1,4,3,2,1,20,1,6,2
157,57,77,171,1.111,1.9,1.267,2.31,4.33,6.12,2,4,3,2,1,20,1,6,2
153,53,93,157,3.333,1.8,1.667,2.38,3.72,6.67,3,4,3,2,1,20,1,6,2
150,50,84,138,3.333,2.467,1.333,2.44,4.06,7.12,4,4,3,2,1,20,1,6,2
151,51,85,147,1.111,1.8,3.2,2.42,4.01,6.54,5,4,3,2,1,20,1,6,2
150,50,83,171,3.333,1.133,1.933,2.42,4.1,6.59,6,4,3,2,1,20,1,6,2
154,54,74,134,0.833,2.0,1.667,2.33,4.67,6.36,7,4,3,2,1,20,1,6,2
156,57,83,164,1.111,3.4,1.7,2.33,4.26,5.98,8,4,3,2,1,20,1,6,2
148,48,86,168,0.833,1.5,1.833,2.48,3.82,7.43,9,4,3,2,1,20,1,6,2
152,53,84,166,1.667,4.0,3.2,2.36,4.16,6.69,10,4,3,2,1,20,1,6,2
148,48,82,144,1.111,2.8,3.267,2.42,4.19,7.28,11,4,3,2,1,20,1,6,2
152,52,71,154,1.111,3.0,1.178,2.4,4.89,6.47,12,4,3,2,1,20,1,6,2
158,59,79,159,1.667,1.867,1.467,2.31,4.32,5.98,13,4,3,2,1,20,1,6,2
131,31,59,146,1.667,3.0,1.333,2.75,6.0,11.47,14,4,3,2,1,20,1,6,2
164,64,92,165,1.667,2.0,3.533,2.15,3.65,5.32,15,4,3,2,1,20,1,6,2
152,52,69,120,1.667,1.7,2.0,2.4,5.1,6.55,16,4,3,2,1,20,1,6,2
151,51,90,184,1.667,2.5,1.333,2.41,3.8,6.44,17,4,3,2,1,20,1,6,2
148,49,86,134,3.333,1.133,3.0,2.44,4.05,7.27,18,4,3,2,1,20,1,6,2
140,40,72,181,1.667,1.5,1.733,2.5,4.44,8.36,19,4,3,2,1,20,1,6,2
149,49,79,144,1.667,1.2,1.867,2.34,4.08,6.71,0,4,3,2,1,20,1,6,3
161,62,84,173,1.667,1.6,1.571,2.27,4.18,5.66,1,4,3,2,1,20,1,6,3
152,52,66,172,1.111,3.0,2.067,2.4,5.22,6.35,2,4,3,2,1,20,1,6,3
148,49,91,163,0.0,1.7,1.633,2.48,3.87,6.79,3,4,3,2,1,20,1,6,3
155,55,76,183,1.111,1.0,1.833,2.31,4.35,6.37,4,4,3,2,1,20,1,6,3
148,48,102,153,1.667,2.3,2.733,2.44,3.37,7.11,5,4,3,2,1,20,1,6,3
146,46,90,163,0.833,2.0,1.533,2.37,3.7,7.18,6,4,3,2,1,20,1,6,3
154,54,90,153,0.833,1.2,1.767,2.31,3.87,6.17,7,4,3,2,1,20,1,6,3
146,46,69,141,3.333,1.133,1.967,2.5,4.56,7.51,8,4,3,2,1,20,1,6,3
140,40,74,189,1.667,1.7,1.333,2.58,4.64,8.69,9,4,3,2,1,20,1,6,3
148,48,84,141,1.111,1.9,1.9,2.48,4.18,7.34,10,4,3,2,1,20,1,6,3
145,45,81,169,3.333,1.7,1.267,2.53,4.14,7.64,11,4,3,2,1,20,1,6,3
145,46,82,123,1.111,1.2,1.3,2.51,4.27,7.71,12,4,3,2,1,20,1,6,3
142,42,70,166,1.111,1.7,1.311,2.58,4.8,8.2,13,4,3,2,1,20,1,6,3
137,37,84,171,1.667,3.4,1.2,2.63,4.1,9.44,14,4,3,2,1,20,1,6,3
154,54,80,159,3.333,4.4,1.0,2.29,4.34,6.21,15,4,3,2,1,20,1,6,3
160,62,94,176,3.333,3.2,1.2,2.29,3.7,5.66,16,4,3,2,1,20,1,6,3
156,56,76,139,1.111,1.9,1.6,2.34,4.4,6.36,17,4,3,2,1,20,1,6,3
144,44,73,137,0.833,2.2,1.133,2.5,4.79,7.74,18,4,3,2,1,20,1,6,3
152,52,87,129,3.333,1.35,1.433,2.39,3.8,6.59,19,4,3,2,1,20,1,6,3
150,50,67,155,1.667,1.6,1.311,2.44,5.26,7.0,0,4,3,2,1,20,1,7,2
149,50,87,162,1.667,1.15,3.2,2.46,4.02,6.88,1,4,3,2,1,20,1,7,2
152,52,77,156,1.111,1.6,1.343,2.39,4.55,6.65,2,4,3,2,1,20,1,7,2
148,48,73,144,1.667,0.9,1.8,2.39,4.71,6.94,3,4,3,2,1,20,1,7,2
148,48,68,143,0.833,1.0,1.378,2.4,5.03,7.13,4,4,3,2,1,20,1,7,2
167,67,95,190,1.111,1.05,1.633,2.15,3.67,5.14,5,4,3,2,1,20,1,7,2
152,53,94,180,1.111,1.267,1.31,2.4,3.52,6.54,6,4,3,2,1,20,1,7,2
159,59,88,159,1.667,1.8,1.833,2.23,3.85,5.79,7,4,3,2,1,20,1,7,2
145,46,84,162,1.111,2.8,1.233,2.5,4.11,7.38,8,4,3,2,1,20,1,7,2
143,43,81,145,1.111,1.3,1.5,2.56,4.06,8.29,9,4,3,2,1,20,1,7,2
151,51,83,188,1.111,1.6,1.667,2.43,4.11,6.84,10,4,3,2,1,20,1,7,2
147,48,73,164,0.833,1.0,1.6,2.35,4.04,7.15,11,4,3,2,1,20,1,7,2
143,43,74,147,1.667,1.7,1.8,2.42,4.26,7.95,12,4,3,2,1,20,1,7,2
148,48,90,161,1.111,1.9,1.867,2.48,3.81,7.4,13,4,3,2,1,20,1,7,2
137,37,72,118,1.111,1.7,1.233,2.67,4.9,8.97,14,4,3,2,1,20,1,7,2
157,57,82,157,1.111,1.6,2.033,2.32,4.17,6.18,15,4,3,2,1,20,1,7,2
137,37,69,188,1.111,1.6,2.033,2.67,5.07,9.19,16,4,3,2,1,20,1,7,2
143,45,74,172,1.0,0.815,2.733,2.37,4.71,7.66,17,4,3,2,1,20,1,7,2
144,44,78,153,1.667,2.067,1.4,2.48,4.44,7.51,18,4,3,2,1,20,1,7,2
147,48,95,169,1.111,1.7,1.133,2.43,3.56,7.3,19,4,3,2,1,20,1,7,2
141,41,65,155,1.111,1.7,1.111,2.6,5.28,8.15,0,4,3,2,1,20,1,7,3
145,45,87,180,1.111,2.0,1.867,2.51,3.92,7.77,1,4,3,2,1,20,1,7,3
147,48,81,180,0.75,0.0,1.4,2.47,4.28,7.34,2,4,3,2,1,20,1,7,3
142,42,64,154,1.667,2.1,1.867,2.57,5.51,8.0,3,4,3,2,1,20,1,7,3
146,46,78,124,1.111,1.05,1.767,2.4,4.25,7.38,4,4,3,2,1,20,1,7,3
159,61,97,147,1.667,2.7,1.3,2.3,3.57,5.73,5,4,3,2,1,20,1,7,3
146,46,91,160,1.111,2.9,1.467,2.46,3.8,7.58,6,4,3,2,1,20,1,7,3
146,47,92,169,1.111,3.2,1.367,2.45,3.59,7.46,7,4,3,2,1,20,1,7,3
156,56,86,151,1.667,2.1,1.244,2.3,3.75,6.25,8,4,3,2,1,20,1,7,3
151,51,81,165,1.111,4.6,1.3,2.16,3.76,6.26,9,4,3,2,1,20,1,7,3
139,39,65,138,1.111,1.267,1.933,2.62,5.33,9.0,10,4,3,2,1,20,1,7,3
156,56,85,143,1.111,1.9,1.244,2.34,3.96,6.02,11,4,3,2,1,20,1,7,3
143,44,81,159,1.667,2.4,0.956,2.54,4.26,7.7,12,4,3,2,1,20,1,7,3
139,39,85,150,1.111,1.6,1.367,2.64,4.13,9.08,13,4,3,2,1,20,1,7,3
153,53,95,171,1.111,0.85,1.7,2.38,3.48,6.58,14,4,3,2,1,20,1,7,3
137,37,72,149,3.333,1.467,1.1,2.57,4.7,8.72,15,4,3,2,1,20,1,7,3
156,56,95,166,0.833,3.067,0.9,2.32,3.59,6.22,16,4,3,2,1,20,1,7,3
151,51,86,145,3.333,1.533,1.567,2.35,3.85,6.72,17,4,3,2,1,20,1,7,3
142,42,78,169,1.111,1.5,1.533,2.53,4.26,8.39,18,4,3,2,1,20,1,7,3
138,38,72,159,1.667,1.2,2.033,2.64,4.73,9.24,19,4,3,2,1,20,1,7,3
152,52,85,149,1.667,1.9,1.933,2.37,4.14,6.61,0,4,3,2,1,20,1,8,2
140,42,64,155,1.111,1.6,2.036,2.59,5.51,8.39,1,4,3,2,1,20,1,8,2
153,53,87,169,1.667,3.8,1.25,2.39,4.02,6.42,2,4,3,2,1,20,1,8,2
158,58,104,223,1.667,1.5,1.067,2.32,3.35,6.14,3,4,3,2,1,20,1,8,2
143,43,95,154,1.111,1.24,2.733,2.51,3.68,8.02,4,4,3,2,1,20,1,8,2
144,44,82,158,1.667,1.533,1.667,2.46,3.93,7.67,5,4,3,2,1,20,1,8,2
153,53,89,176,1.667,0.0,3.667,2.34,3.95,6.42,6,4,3,2,1,20,1,8,2
159,59,92,139,1.111,1.6,1.0,2.29,3.75,5.9,7,4,3,2,1,20,1,8,2
148,48,83,128,1.667,3.9,1.2,2.4,4.15,7.13,8,4,3,2,1,20,1,8,2
157,57,87,182,1.667,1.5,1.156,2.3,4.0,6.11,9,4,3,2,1,20,1,8,2
149,49,81,146,1.667,0.96,2.133,2.41,4.22,6.79,10,4,3,2,1,20,1,8,2
152,52,79,156,0.833,1.6,1.767,2.38,4.35,6.63,11,4,3,2,1,20,1,8,2
145,45,98,175,1.111,3.4,1.733,2.52,3.56,7.86,12,4,3,2,1,20,1,8,2
151,51,78,122,1.667,1.333,3.8,2.4,4.55,6.56,13,4,3,2,1,20,1,8,2
155,56,74,145,1.667,1.2,1.633,2.34,4.67,6.24,14,4,3,2,1,20,1,8,2
154,54,89,172,0.833,1.7,2.033,2.35,3.68,6.36,15,4,3,2,1,20,1,8,2
137,37,67,129,1.111,1.64,1.167,2.65,5.21,9.53,16,4,3,2,1,20,1,8,2
158,59,90,165,1.667,1.7,0.844,2.31,3.87,6.0,17,4,3,2,1,20,1,8,2
148,48,76,101,3.333,0.0,1.7,2.46,4.51,7.11,18,4,3,2,1,20,1,8,2
133,35,75,133,1.667,3.6,1.667,2.69,4.47,10.18,19,4,3,2,1,20,1,8,2
149,49,77,194,0.833,1.5,1.333,2.45,4.16,6.75,0,4,3,2,1,20,1,8,3
158,58,93,168,1.667,1.9,1.267,2.29,3.59,5.88,1,4,3,2,1,20,1,8,3
149,49,83,195,3.333,3.6,1.067,2.46,4.27,7.31,2,4,3,2,1,20,1,8,3
150,50,87,178,1.667,2.0,0.967,2.43,3.88,6.9,3,4,3,2,1,20,1,8,3
142,42,78,156,1.0,1.333,1.356,2.57,4.21,8.17,4,4,3,2,1,20,1,8,3
149,49,80,146,1.111,1.6,1.7,2.44,4.42,6.81,5,4,3,2,1,20,1,8,3
137,37,64,161,1.667,1.6,1.311,2.66,4.79,9.03,6,4,3,2,1,20,1,8,3
136,36,70,132,1.111,2.1,1.022,2.67,4.88,9.83,7,4,3,2,1,20,1,8,3
151,52,81,145,1.111,0.0,1.4,2.39,4.19,6.65,8,4,3,2,1,20,1,8,3
144,44,70,181,1.111,0.9,1.929,2.52,4.99,8.0,9,4,3,2,1,20,1,8,3
139,39,61,143,1.111,3.7,1.2,2.63,5.73,9.11,10,4,3,2,1,20,1,8,3
141,41,79,159,3.333,2.0,1.7,2.49,4.17,8.3,11,4,3,2,1,20,1,8,3
139,39,86,159,0.833,2.0,2.533,2.62,4.11,9.0,12,4,3,2,1,20,1,8,3
143,43,75,138,0.667,1.533,3.333,2.44,4.2,7.64,13,4,3,2,1,20,1,8,3
148,48,94,187,1.111,1.6,1.4,2.45,3.56,6.85,14,4,3,2,1,20,1,8,3
145,45,79,148,1.667,1.05,1.657,2.53,4.5,7.89,15,4,3,2,1,20,1,8,3
146,46,74,165,3.333,3.0,1.378,2.5,4.68,7.31,16,4,3,2,1,20,1,8,3
150,50,74,182,0.75,2.222,1.222,2.43,4.33,7.02,17,4,3,2,1,20,1,8,3
145,45,76,180,1.111,2.8,2.667,2.45,4.61,7.61,18,4,3,2,1,20,1,8,3
139,39,74,163,0.833,1.4,1.767,2.62,4.62,9.05,19,4,3,2,1,20,1,8,3
150,50,80,201,0.833,2.1,1.967,2.41,4.35,6.98,0,4,3,2,1,20,2,6,2
139,40,56,140,0.667,1.5,1.311,2.62,6.16,8.54,1,4,3,2,1,20,2,6,2
148,48,86,164,1.111,1.7,1.667,2.45,4.14,7.43,2,4,3,2,1,20,2,6,2
149,49,71,185,1.667,3.2,1.6,2.43,5.0,6.94,3,4,3,2,1,20,2,6,2
146,47,87,152,3.333,2.6,1.633,2.42,4.0,7.39,4,4,3,2,1,20,2,6,2
141,41,73,133,1.111,2.133,1.633,2.56,4.19,8.53,5,4,3,2,1,20,2,6,2
150,50,84,123,0.833,1.533,1.178,2.43,4.08,6.78,6,4,3,2,1,20,2,6,2
147,47,86,151,1.111,1.2,1.733,2.49,4.13,7.46,7,4,3,2,1,20,2,6,2
146,46,73,178,1.111,1.267,3.667,2.47,4.5,7.51,8,4,3,2,1,20,2,6,2
151,51,98,151,1.667,1.267,1.6,2.33,3.52,6.4,9,4,3,2,1,20,2,6,2
141,41,68,161,1.111,1.4,1.178,2.59,5.09,8.6,10,4,3,2,1,20,2,6,2
155,57,80,159,1.667,2.1,1.667,2.32,4.32,6.3,11,4,3,2,1,20,2,6,2
153,53,75,144,3.333,2.3,1.679,2.38,4.47,6.35,12,4,3,2,1,20,2,6,2
147,47,90,166,1.667,1.4,3.067,2.45,3.78,7.35,13,4,3,2,1,20,2,6,2
152,52,84,159,1.111,1.667,1.033,2.41,4.23,6.76,14,4,3,2,1,20,2,6,2
146,46,85,123,3.333,1.7,1.311,2.48,3.85,7.29,15,4,3,2,1,20,2,6,2
159,59,93,186,1.667,3.8,3.4,2.3,3.75,5.84,16,4,3,2,1,20,2,6,2
139,39,75,155,1.667,0.0,3.467,2.62,4.07,8.84,17,4,3,2,1,20,2,6,2
148,48,81,175,0.833,0.0,1.967,2.46,4.34,6.98,18,4,3,2,1,20,2,6,2
157,57,84,161,0.833,1.7,1.893,2.33,4.13,6.02,19,4,3,2,1,20,2,6,2
149,49,84,154,1.667,2.2,1.4,2.45,4.1,7.0,0,4,3,2,1,20,2,6,3
146,46,64,146,1.111,1.8,1.8,2.47,5.25,7.4,1,4,3,2,1,20,2,6,3
155,55,96,197,1.667,4.2,1.633,2.34,3.47,6.2,2,4,3,2,1,20,2,6,3
146,46,70,145,1.667,2.3,1.733,2.46,5.0,7.6,3,4,3,2,1,20,2,6,3
157,57,100,146,1.667,2.8,1.467,2.33,3.58,6.16,4,4,3,2,1,20,2,6,3
153,53,94,160,1.111,1.15,1.367,2.38,3.74,6.67,5,4,3,2,1,20,2,6,3
145,45,80,147,1.111,1.05,1.667,2.51,4.38,7.73,6,4,3,2,1,20,2,6,3
146,46,92,166,1.667,4.6,1.733,2.46,3.42,7.51,7,4,3,2,1,20,2,6,3
137,37,92,142,1.667,1.52,1.2,2.56,3.69,8.08,8,4,3,2,1,20,2,6,3
137,37,70,123,1.667,1.133,1.7,2.64,4.97,9.0,9,4,3,2,1,20,2,6,3
147,47,73,160,0.833,1.5,1.8,2.47,4.36,7.52,10,4,3,2,1,20,2,6,3
154,54,106,189,1.667,1.6,2.8,2.34,3.27,6.43,11,4,3,2,1,20,2,6,3
153,53,74,167,1.111,1.25,1.6,2.34,4.44,6.58,12,4,3,2,1,20,2,6,3
147,47,65,150,1.111,1.7,1.933,2.36,4.97,6.98,13,4,3,2,1,20,2,6,3
151,51,88,171,1.111,1.5,1.933,2.43,4.0,6.9,14,4,3,2,1,20,2,6,3
157,57,85,188,1.667,2.0,1.2,2.33,3.94,6.2,15,4,3,2,1,20,2,6,3
154,57,87,146,1.667,1.2,1.7,2.38,4.0,5.96,16,4,3,2,1,20,2,6,3
152,52,87,155,3.333,1.5,3.467,2.36,3.94,6.61,17,4,3,2,1,20,2,6,3
151,51,71,112,1.667,1.7,1.0,2.25,4.6,5.98,18,4,3,2,1,20,2,6,3
150,50,85,169,1.111,1.8,1.733,2.44,4.07,6.53,19,4,3,2,1,20,2,6,3
150,51,76,118,3.333,7.6,1.114,2.44,4.57,6.72,0,4,3,2,1,20,2,7,2
137,38,75,173,0.833,1.9,1.867,2.56,4.58,9.24,1,4,3,2,1,20,2,7,2
138,38,70,165,1.111,1.5,1.8,2.64,5.01,9.0,2,4,3,2,1,20,2,7,2
141,41,81,180,1.667,4.0,1.1,2.49,4.12,8.35,3,4,3,2,1,20,2,7,2
148,48,73,186,0.833,1.8,1.767,2.44,4.69,7.04,4,4,3,2,1,20,2,7,2
141,42,70,162,3.333,1.067,2.143,2.51,5.0,8.32,5,4,3,2,1,20,2,7,2
153,53,85,159,1.111,1.2,1.533,2.37,4.04,6.42,6,4,3,2,1,20,2,7,2
144,45,87,204,1.667,0.0,0.911,2.45,3.92,7.82,7,4,3,2,1,20,2,7,2
156,56,86,191,1.111,0.0,1.433,2.34,4.01,6.09,8,4,3,2,1,20,2,7,2
168,68,105,159,1.111,1.7,3.2,2.17,3.36,5.15,9,4,3,2,1,20,2,7,2
162,63,101,155,1.111,0.9,2.6,2.19,3.24,5.53,10,4,3,2,1,20,2,7,2
146,47,87,174,3.0,1.333,1.893,2.51,4.06,7.13,11,4,3,2,1,20,2,7,2
157,57,91,147,0.833,2.2,1.067,2.29,3.74,5.77,12,4,3,2,1,20,2,7,2
154,54,85,184,1.111,1.9,1.967,2.32,4.17,6.4,13,4,3,2,1,20,2,7,2
159,59,92,163,3.333,2.8,1.0,2.3,3.85,6.05,14,4,3,2,1,20,2,7,2
158,58,95,191,1.5,1.222,1.333,2.32,3.64,5.96,15,4,3,2,1,20,2,7,2
144,44,76,194,1.667,1.6,1.9,2.48,4.37,7.58,16,4,3,2,1,20,2,7,2
148,48,79,148,1.111,3.2,1.933,2.46,3.88,7.26,17,4,3,2,1,20,2,7,2
143,43,70,169,1.111,2.0,0.95,2.52,5.03,8.14,18,4,3,2,1,20,2,7,2
150,50,73,137,0.833,3.6,1.733,2.38,4.71,6.59,19,4,3,2,1,20,2,7,2
140,41,66,149,1.111,1.067,1.933,2.54,5.25,8.8,0,4,3,2,1,20,2,7,3
161,61,101,183,1.667,1.533,1.867,2.26,3.48,5.7,1,4,3,2,1,20,2,7,3
142,42,75,144,1.111,1.9,1.7,2.44,4.34,7.93,2,4,3,2,1,20,2,7,3
158,58,91,183,1.667,2.7,1.233,2.25,3.68,5.86,3,4,3,2,1,20,2,7,3
159,60,83,170,0.833,0.0,1.267,2.28,3.84,5.8,4,4,3,2,1,20,2,7,3
148,48,86,148,0.833,0.0,1.111,2.43,4.0,6.89,5,4,3,2,1,20,2,7,3
136,36,69,151,1.667,3.5,1.3,2.68,5.07,9.43,6,4,3,2,1,20,2,7,3
145,45,80,149,1.111,1.6,1.244,2.53,4.27,7.36,7,4,3,2,1,20,2,7,3
134,34,82,182,1.667,1.667,1.733,2.67,4.22,10.27,8,4,3,2,1,20,2,7,3
153,53,89,173,1.667,0.0,1.333,2.38,3.92,6.5,9,4,3,2,1,20,2,7,3
148,50,84,150,1.0,2.111,1.367,2.43,3.89,7.12,10,4,3,2,1,20,2,7,3
153,53,93,155,0.833,1.8,1.7,2.29,3.72,6.33,11,4,3,2,1,20,2,7,3
149,49,80,161,3.333,2.5,1.5,2.45,3.85,7.23,12,4,3,2,1,20,2,7,3
147,47,70,155,0.833,2.4,1.5,2.49,4.74,7.52,13,4,3,2,1,20,2,7,3
148,48,94,153,1.667,2.2,1.033,2.46,3.7,6.91,14,4,3,2,1,20,2,7,3
149,50,89,145,1.667,1.5,1.8,2.36,3.82,7.02,15,4,3,2,1,20,2,7,3
156,59,87,139,1.667,2.7,1.086,2.21,3.93,6.0,16,4,3,2,1,20,2,7,3
150,50,100,152,3.333,2.9,2.2,2.34,3.34,6.45,17,4,3,2,1,20,2,7,3
152,52,84,168,1.667,8.6,1.033,2.38,4.13,6.24,18,4,3,2,1,20,2,7,3
156,56,89,168,1.667,2.2,1.467,2.3,3.84,6.02,19,4,3,2,1,20,2,7,3
157,59,82,126,1.111,1.6,1.486,2.32,4.33,6.03,0,4,3,2,1,20,2,8,2
155,56,78,160,1.667,3.6,1.524,2.31,4.48,6.05,1,4,3,2,1,20,2,8,2
144,44,75,117,1.667,2.533,1.233,2.54,4.55,8.19,2,4,3,2,1,20,2,8,2
147,48,91,146,3.333,1.15,2.2,2.48,3.86,7.0,3,4,3,2,1,20,2,8,2
144,44,72,143,1.667,1.7,1.9,2.4,4.52,7.19,4,4,3,2,1,20,2,8,2
162,62,94,154,3.333,2.1,1.9,2.25,3.54,5.67,5,4,3,2,1,20,2,8,2
153,53,95,163,1.667,1.9,1.786,2.39,3.73,6.37,6,4,3,2,1,20,2,8,2
146,47,82,184,0.833,0.0,1.733,2.47,4.37,7.65,7,4,3,2,1,20,2,8,2
146,46,80,129,1.111,2.1,1.178,2.47,4.39,7.33,8,4,3,2,1,20,2,8,2
142,43,88,163,1.111,4.5,1.238,2.53,3.92,7.67,9,4,3,2,1,20,2,8,2
148,48,67,136,0.833,1.8,1.833,2.46,5.23,7.11,10,4,3,2,1,20,2,8,2
133,33,62,171,1.111,1.7,1.9,2.71,5.08,10.44,11,4,3,2,1,20,2,8,2
149,49,79,147,1.111,1.267,1.767,2.39,4.28,6.83,12,4,3,2,1,20,2,8,2
150,52,82,153,1.667,1.333,1.8,2.36,4.21,6.43,13,4,3,2,1,20,2,8,2
153,53,87,152,0.833,1.6,1.178,2.34,3.93,5.94,14,4,3,2,1,20,2,8,2
138,38,74,123,1.0,1.889,1.9,2.66,4.38,9.46,15,4,3,2,1,20,2,8,2
146,46,72,160,0.667,1.8,1.433,2.49,4.2,7.47,16,4,3,2,1,20,2,8,2
137,37,75,142,1.111,1.8,1.044,2.52,4.45,8.94,17,4,3,2,1,20,2,8,2
163,64,90,160,0.833,2.4,2.033,2.24,3.69,5.57,18,4,3,2,1,20,2,8,2
